序号,group_id,a1,a2,a3,a4,label,time
1100,7,0.0122713,1.21567,-0.018319,0.342762,0,1100
1101,7,-6.63557,-2.76466,2.37443,0.783217,0,1101
1102,7,0.606596,1.38338,-0.359899,-1.41243,0,1102
1103,7,16.6103,-2.4226,-0.362933,5.81445,0,1103
1104,7,-6.80762,0.246544,-7.82729,0.18609,0,1104
1105,7,-13.9555,3.14102,2.96379,2.14047,0,1105
1106,7,1.11748,4.2167,3.79982,-0.809119,0,1106
1107,7,0.964556,-0.345669,0.954022,-2.43575,0,1107
1108,7,-0.554488,3.97401,-4.50208,0.874009,0,1108
1109,7,-0.935232,-2.48782,3.28179,1.61886,0,1109
1110,7,-2.09375,0.465769,-2.45326,-1.31473,0,1110
1111,7,2.03,1.86033,0.0668207,5.33478,0,1111
1112,7,-3.57154,-0.155728,-0.375747,6.62083,0,1112
1113,7,-15.9241,6.31248,-2.79346,-8.15823,0,1113
1114,7,9.13893,-1.80912,2.03493,-0.316211,0,1114
1115,7,11.6674,2.35058,1.43937,2.31081,0,1115
1116,7,-6.27122,0.617882,-1.64937,3.57367,0,1116
1117,7,-3.3627,0.882125,0.683918,2.51302,0,1117
1118,7,1.41955,-0.0863174,-0.51328,-1.46838,0,1118
1119,7,-0.295705,-2.37503,2.46772,-3.07656,0,1119
1120,7,5.54018,-8.46592,6.11423,2.91514,0,1120
1121,7,-7.01845,6.03751,7.60845,-0.816202,0,1121
1122,7,2.05743,8.93972,-0.591081,-8.83896,0,1122
1123,7,19.0542,-2.35619,-0.602254,3.93844,0,1123
1124,7,6.07982,11.9714,-2.47214,2.35808,0,1124
1125,7,-4.11943,-2.08191,0.402498,-0.286968,0,1125
1126,7,-5.33778,-2.55983,2.02613,-4.97633,0,1126
1127,7,4.43324,3.75436,6.18722,3.59195,0,1127
1128,7,-6.76334,-0.503098,-6.40531,-6.74767,0,1128
1129,7,7.36102,-2.88699,-0.574514,-3.39712,0,1129
1130,7,1.2984,-0.260142,-5.05635,-0.936418,0,1130
1131,7,11.0265,3.18899,-0.806693,4.8143,0,1131
1132,7,-1.11172,-2.14361,1.48934,-3.87621,0,1132
1133,7,-2.47906,-3.77042,0.430104,0.834915,0,1133
1134,7,2.2192,-1.0339,-1.27823,-3.63249,0,1134
1135,7,4.10325,-6.62328,-6.16815,-0.202668,0,1135
1136,7,-4.51535,4.0514,0.991322,-2.98161,0,1136
1137,7,22.6743,-5.13693,-1.74714,10.1916,0,1137
1138,7,-16.2436,-2.08681,3.26984,-1.74456,0,1138
1139,7,-6.26262,-0.436134,2.94895,-6.03425,0,1139
1140,7,-1.56056,1.44394,-1.01292,2.19346,0,1140
1141,7,2.0207,1.60365,0.438258,0.540448,0,1141
1142,7,1.55135,-1.45352,-1.12894,-0.978377,0,1142
1143,7,0.762997,-1.0636,-2.86004,0.00803522,0,1143
1144,7,-2.53983,-3.81667,3.17825,-5.65938,0,1144
1145,7,10.4666,-1.6451,-8.34897,0.91604,0,1145
1146,7,-3.65248,-8.67948,-1.01236,-0.173571,0,1146
1147,7,-0.675713,0.976864,3.3794,0.202746,0,1147
1148,7,-3.77758,2.87836,-1.23171,-0.313523,0,1148
1149,7,-1.86313,-5.13355,3.03837,0.929582,0,1149
1150,7,2.83581,1.8809,-1.29503,1.44671,0,1150
1151,7,-4.57475,-1.25477,-7.01698,-0.352586,0,1151
1152,7,1.22857,0.728614,1.99362,-1.1218,0,1152
1153,7,-2.93738,-5.10617,6.62859,-4.07686,0,1153
1154,7,-2.14115,4.47859,-2.55223,1.08177,0,1154
1155,7,2.41572,1.83209,-0.876043,1.09128,0,1155
1156,7,1.47499,3.57875,-1.58846,1.25227,0,1156
1157,7,2.49578,-0.526446,-0.0252526,1.19995,0,1157
1158,7,-0.641089,-1.15852,0.693373,-1.52796,0,1158
1159,7,0.474283,-0.892647,-2.67666,-2.83175,0,1159
1160,7,-3.82437,-3.47136,1.75345,-2.66427,0,1160
1161,7,-0.401862,0.241064,1.53313,5.64313,0,1161
1162,7,-3.12244,0.672882,-2.27589,-0.920614,0,1162
1163,7,-0.209721,-0.58936,1.05111,-2.60951,0,1163
1164,7,0.396679,-0.291765,-3.76997,3.23503,0,1164
1165,7,-1.0149,-0.163915,0.817961,0.220733,0,1165
1166,7,0.400075,1.97742,-1.37226,0.201562,0,1166
1167,7,-7.88487,-1.90475,4.68962,8.11017,0,1167
1168,7,1.32426,15.8492,-3.72251,5.47694,0,1168
1169,7,-7.61728,-0.439551,-7.98872,1.54527,0,1169
1170,7,5.29346,0.947829,4.74467,-2.13116,0,1170
1171,7,-0.954098,-5.89851,1.51756,0.938482,0,1171
1172,7,-2.44655,-0.121892,1.68256,1.35112,0,1172
1173,7,-2.17734,1.48052,-0.597749,-0.401194,0,1173
1174,7,-0.739023,-1.63333,-0.131035,0.130782,0,1174
1175,7,-11.0345,10.6032,-3.69532,-3.56222,0,1175
1176,7,10.7448,-8.92504,1.07762,-3.24038,0,1176
1177,7,18.2828,-1.27378,7.93745,2.18864,0,1177
1178,7,-0.728838,4.295,-2.49549,1.89937,0,1178
1179,7,4.78967,0.248096,1.39176,0.559988,0,1179
1180,7,-1.30334,0.640054,-0.192138,-1.5649,0,1180
1181,7,0.892796,-2.01445,0.380941,0.930394,0,1181
1182,7,4.45805,1.0655,1.46322,-3.27715,0,1182
1183,7,1.7125,-3.93547,-3.34571,-3.00258,0,1183
1184,7,16.2172,2.47999,-5.28968,3.14564,0,1184
1185,7,14.8538,-4.97198,-0.680638,2.73833,0,1185
1186,7,-6.70243,-4.95381,7.88407,-6.13723,0,1186
1187,7,-0.927469,-2.91524,-2.29364,-3.07422,0,1187
1188,7,-2.26781,0.461081,-1.25426,-0.163408,0,1188
1189,7,0.474346,2.92821,2.53903,-2.69099,0,1189
1190,7,2.69383,0.669735,-0.368153,-1.71798,0,1190
1191,7,-2.22791,6.47103,-6.29814,-3.95197,0,1191
1192,7,-4.25973,3.25021,4.14887,-0.395462,0,1192
1193,7,9.60139,3.78127,-3.10689,-4.76702,0,1193
1194,7,3.95806,13.0392,3.72948,-3.95082,0,1194
1195,7,7.51313,-1.65165,-1.03627,-0.240385,0,1195
1196,7,-1.61567,-5.37072,0.856374,1.93163,0,1196
1197,7,-2.66726,-2.56166,3.09171,-4.52604,0,1197
1198,7,1.05715,1.29705,-3.60615,2.56017,0,1198
1199,7,2.87513,-4.54247,3.61637,-4.88954,0,1199
1200,7,2.60416,-4.96155,5.41948,-7.34909,0,1200
1201,7,-4.38427,-1.37277,3.76633,-7.21015,0,1201
1202,7,5.68513,-1.89231,-0.997908,-3.19906,0,1202
1203,7,0.769501,-0.220218,-0.717437,-1.57459,0,1203
1204,7,-2.32477,3.52759,1.96336,-0.321398,0,1204
1205,7,-1.59774,0.179331,2.80739,-2.79724,0,1205
1206,7,-2.01267,-4.76131,1.14031,-0.0260822,0,1206
1207,7,-2.51513,-4.56038,-2.36134,-4.66975,0,1207
1208,7,2.24025,4.45997,1.15991,2.68064,0,1208
1209,7,11.2164,-1.4986,-2.66498,-4.90771,0,1209
1210,7,11.2636,-1.59201,1.70126,0.317371,0,1210
1211,7,2.32791,1.90254,-6.47137,1.06194,0,1211
1212,7,1.14579,-3.18887,-2.85011,1.16427,0,1212
1213,7,3.08561,-0.413157,-3.09209,-2.07401,0,1213
1214,7,2.93717,-1.84989,-0.150684,-2.16611,0,1214
1215,7,-3.22844,-5.91103,-2.55708,-5.84801,0,1215
1216,7,2.79673,2.31578,1.99415,-0.822543,0,1216
1217,7,3.30774,7.2053,-2.24916,4.84833,0,1217
1218,7,3.21439,6.87557,2.89958,3.95891,0,1218
1219,7,1.9788,-3.83952,-0.870539,-0.575076,0,1219
1220,7,1.84434,-1.70184,0.868424,-1.36043,0,1220
1221,7,-6.56028,1.00147,-4.35784,-4.27182,0,1221
1222,7,-0.378528,-1.40615,-0.283245,0.896184,0,1222
1223,7,-19.4541,1.7096,4.4799,2.1795,0,1223
1224,7,-4.93539,-4.00005,3.96297,3.19316,0,1224
1225,7,9.58545,0.230155,-1.40167,0.525341,0,1225
1226,7,2.91996,-1.55678,-1.97833,-1.4962,0,1226
1227,7,-2.21223,3.51239,-3.7504,0.25856,0,1227
1228,7,0.563986,2.62461,0.684542,3.4879,0,1228
1229,7,0.249188,0.62062,-1.29184,2.42841,0,1229
1230,7,1.52671,-0.65884,-0.0640144,8.9544,0,1230
1231,7,-8.5127,-1.37538,5.71063,2.19766,0,1231
1232,7,-9.27175,1.75379,2.56078,5.70344,0,1232
1233,7,25.1287,0.633361,-0.817949,5.5325,0,1233
1234,7,-11.0433,-0.233397,-1.35143,-0.438156,0,1234
1235,7,-4.98815,0.640545,0.356905,-1.0017,0,1235
1236,7,6.21168,1.50256,3.19194,8.48454,0,1236
1237,7,1.94207,3.92834,1.00545,2.98691,0,1237
1238,7,2.011,-0.71823,-1.42206,1.27611,0,1238
1239,7,-1.0948,-1.73331,4.01459,1.21528,0,1239
1240,7,-7.48822,-3.33979,-1.82503,0.887679,0,1240
1241,7,15.5705,-16.9174,0.0311987,7.73421,0,1241
1242,7,-11.6206,-18.3519,14.5378,-9.4492,0,1242
1243,7,-6.67964,-3.69867,-6.43365,-3.57612,0,1243
1244,7,8.56239,10.1879,-2.05251,4.27772,0,1244
1245,7,-4.12148,0.0384299,-3.26226,1.01509,0,1245
1246,7,3.90796,-4.48666,-4.38069,-8.3521,0,1246
1247,7,15.664,5.24385,-4.81801,1.51939,0,1247
1248,7,2.07005,-0.418203,8.32332,7.06631,0,1248
1249,7,-3.00393,2.76682,1.98277,-1.02981,0,1249
1250,7,11.0035,1.27992,-0.891308,-3.83743,0,1250
1251,7,0.37095,1.93029,1.18469,1.75014,0,1251
1252,7,-5.14565,2.77983,-1.61793,0.987267,0,1252
1253,7,0.210705,-1.78335,2.20751,-0.553033,0,1253
1254,7,-1.8169,-2.2488,2.34864,-2.97396,0,1254
1255,7,-4.15199,-4.91388,8.7848,3.07309,0,1255
1256,7,-5.13533,-3.96401,2.07936,-3.82114,0,1256
1257,7,-2.73782,-2.63615,1.15794,-6.05412,0,1257
1258,7,1.98187,1.56477,0.496153,-1.731,0,1258
1259,7,-0.467323,1.12725,-0.68104,1.36185,0,1259
1260,7,-1.01279,1.02218,-1.13271,2.34625,0,1260
1261,7,-3.56471,1.09064,0.572175,-2.55224,0,1261
1262,7,1.80969,-0.801769,-0.111681,1.19567,0,1262
1263,7,1.84837,14.9501,0.793877,2.61577,0,1263
1264,7,13.8878,2.34895,-4.00278,3.23609,0,1264
1265,7,6.90308,2.5816,1.81946,0.714858,0,1265
1266,7,-1.32066,2.10653,-4.19302,-1.05316,0,1266
1267,7,-9.73383,5.71307,-3.70575,3.21577,0,1267
1268,7,-0.316146,5.07422,1.69255,1.96719,0,1268
1269,7,-1.16922,-1.93766,0.109343,-1.28723,0,1269
1270,7,0.55363,2.60451,-5.75594,4.13473,0,1270
1271,7,1.90605,-9.47572,6.05506,-4.36884,0,1271
1272,7,3.70001,-3.86125,2.88148,-3.60338,0,1272
1273,7,-2.72083,4.07175,-6.28597,-1.08358,0,1273
1274,7,-0.956045,2.09758,1.7247,-0.158278,0,1274
1275,7,0.307364,-4.80692,4.4171,-2.74826,0,1275
1276,7,0.527998,0.421413,-1.25325,2.3755,0,1276
1277,7,3.55497,1.69138,2.7078,-1.68748,0,1277
1278,7,3.76719,-0.107211,1.34036,-5.62406,0,1278
1279,7,5.58692,-8.66835,2.64448,-1.92256,0,1279
1280,7,-2.43342,0.108629,-1.44335,3.70277,0,1280
1281,7,4.22433,3.84736,-2.63089,2.5728,0,1281
1282,7,3.6311,1.08683,1.87965,-0.80614,0,1282
1283,7,-3.5458,-2.37735,2.67801,0.148277,0,1283
1284,7,-1.76419,2.36453,-1.63414,1.85389,0,1284
1285,7,3.1566,-1.43521,-1.01167,-1.36723,0,1285
1286,7,1.12533,-1.72441,-0.285593,-2.01538,0,1286
1287,7,-1.62388,4.89226,1.20118,-1.25597,0,1287
1288,7,-5.97586,5.68743,6.42993,1.98937,0,1288
1289,7,13.6062,-0.162672,-0.87177,-1.15984,0,1289
1290,7,-5.64775,0.03473,1.96493,0.497637,0,1290
1291,7,1.45588,1.66154,0.489053,-0.610278,0,1291
1292,7,0.682585,0.240266,2.74453,-2.45411,0,1292
1293,7,-2.02483,-5.02427,-0.769258,1.20588,0,1293
1294,7,9.90121,-11.1417,-0.301164,2.42391,0,1294
1295,7,6.50477,5.83914,-5.35677,7.98668,0,1295
1296,7,-3.78187,3.64655,-4.07541,-8.34219,0,1296
1297,7,-0.806734,-3.25781,-5.15631,-1.83465,0,1297
1298,7,7.374,-5.83707,-0.883751,1.08077,0,1298
1299,7,4.32818,5.2312,1.50996,-2.66656,0,1299
1300,7,-3.51157,2.27435,-2.40956,3.91404,0,1300
1301,7,-0.434121,-4.05041,-0.981695,0.565943,0,1301
1302,7,0.355188,1.29859,-1.33514,-6.89443,0,1302
1303,7,-1.86456,-5.66448,0.123216,-3.27061,0,1303
1304,7,-7.69067,0.984993,9.22555,2.85412,0,1304
1305,7,14.2956,2.04576,-9.09844,-2.81978,0,1305
1306,7,9.98266,-1.27403,0.782248,-3.76555,0,1306
1307,7,-0.777674,1.45613,-3.06029,3.03486,0,1307
1308,7,-4.63628,-0.704867,0.442876,1.07802,0,1308
1309,7,-1.65517,-0.844108,0.122402,-1.20367,0,1309
1310,7,0.189122,0.103182,0.651887,-0.0911468,0,1310
1311,7,9.04722,-1.56227,4.94514,-8.28729,0,1311
1312,7,-0.0378822,1.9861,6.95726,-4.79766,0,1312
1313,7,-0.49339,11.4389,-0.327332,7.23057,0,1313
1314,7,-6.59821,5.34209,-1.18488,4.18341,0,1314
1315,7,0.0841097,2.12114,0.16877,-0.320028,0,1315
1316,7,-0.671816,1.07935,-0.159291,-1.63664,0,1316
1317,7,-1.18079,-1.02294,-0.0138813,-0.925369,0,1317
1318,7,1.30967,-1.95437,3.12632,-1.71,0,1318
1319,7,4.1502,0.794221,1.08799,1.54845,0,1319
1320,7,7.44583,2.81652,-2.0024,2.13764,0,1320
1321,7,2.52342,2.83658,3.01017,-2.55849,0,1321
1322,7,0.938428,0.2256,1.74785,-1.4536,0,1322
1323,7,-3.57949,-1.39199,-3.76701,2.65592,0,1323
1324,7,4.58469,-1.01088,3.37921,1.90919,0,1324
1325,7,0.727709,1.05941,-0.240941,-2.90916,0,1325
1326,7,0.973852,3.6491,-2.8002,3.34889,0,1326
1327,7,7.41342,-1.48433,1.66302,0.532046,0,1327
1328,7,2.71855,-6.16926,1.6862,-1.11981,0,1328
1329,7,-0.217362,0.597218,0.137074,-2.24675,0,1329
1330,7,0.944552,1.54464,0.76989,-0.732539,0,1330
1331,7,-2.55692,3.29199,-3.05679,2.51193,0,1331
1332,7,-4.80991,-5.17466,3.88485,0.0450307,0,1332
1333,7,-3.42262,-0.588831,0.00629946,0.94194,0,1333
1334,7,-2.2147,2.11502,-0.0651603,-0.000804227,0,1334
1335,7,-1.09974,0.183968,-0.608575,4.18843,0,1335
1336,7,-2.92517,-4.19374,-0.46951,-1.8138,0,1336
1337,7,-0.404189,4.84721,-5.78268,3.19163,0,1337
1338,7,-1.75036,2.01008,-1.4606,1.67958,0,1338
1339,7,-0.586551,3.14759,2.45466,0.258477,0,1339
1340,7,10.7712,3.0215,-1.81914,6.81516,0,1340
1341,7,-5.181,10.2925,0.283063,3.48969,0,1341
1342,7,-1.40882,4.45565,-0.986976,2.29717,0,1342
1343,7,-3.44471,-3.13867,-1.91102,-0.898734,0,1343
1344,7,1.7457,5.65119,0.0530946,4.16031,0,1344
1345,7,0.877826,3.1343,2.755,-0.996168,0,1345
1346,7,-2.31794,-4.53866,-0.683458,-4.17636,0,1346
1347,7,-1.4388,-2.8884,-3.42813,1.47059,0,1347
1348,7,-1.36756,-0.822037,-0.780576,3.43981,0,1348
1349,7,1.84408,1.07878,-1.30247,-0.0404579,0,1349
1350,7,-4.24757,-1.54779,-3.54235,-8.5939,0,1350
1351,7,-3.48296,-0.935248,-3.15648,0.778765,0,1351
1352,7,-19.0282,-9.35078,0.983366,-3.73,0,1352
1353,7,-1.59904,-4.69648,2.50049,-5.75573,0,1353
1354,7,9.81546,1.99895,0.995097,2.25536,0,1354
1355,7,-6.05522,2.21086,-2.39274,2.96893,0,1355
1356,7,-3.40927,1.60428,0.940195,-0.629231,0,1356
1357,7,-2.33161,-0.776083,-1.07647,-1.63554,0,1357
1358,7,-13.5883,5.65701,2.0916,-1.76251,0,1358
1359,7,8.21528,-11.9451,1.35504,0.543393,0,1359
1360,7,-0.497761,-14.2315,6.87254,-5.29366,0,1360
1361,7,7.43426,13.375,-4.0536,1.69425,0,1361
1362,7,7.4637,10.1254,-1.23966,2.39328,0,1362
1363,7,5.72837,4.08415,-2.40541,-3.4605,0,1363
1364,7,-11.3936,1.22818,-0.873794,-4.45498,0,1364
1365,7,-2.82374,-3.84126,-1.0392,-3.53645,0,1365
1366,7,0.349364,0.926648,2.56288,-0.324989,0,1366
1367,7,12.3366,-1.42904,-4.3782,-4.14208,0,1367
1368,7,4.20404,-2.48317,3.34718,-7.08403,0,1368
1369,7,-1.50632,1.07578,0.159248,-0.812289,0,1369
1370,7,14.5778,9.12308,-4.09137,3.12011,0,1370
1371,7,2.02596,1.27685,-1.25965,2.75676,0,1371
1372,7,-9.13086,-4.5822,-1.51831,-2.93055,0,1372
1373,7,3.22967,-1.28736,2.25705,-1.87423,0,1373
1374,7,-11.3925,-2.84937,-2.02558,-3.67396,0,1374
1375,7,-4.2296,-1.13172,-6.46727,6.29799,0,1375
1376,7,0.570018,-0.828023,-3.39467,1.0373,0,1376
1377,7,3.51625,-1.20019,-0.850998,1.91072,0,1377
1378,7,0.192263,-1.71607,2.51035,-4.57837,0,1378
1379,7,2.05013,-4.9884,3.38349,1.72652,0,1379
1380,7,-0.0233437,1.51654,-1.9421,0.857572,0,1380
1381,7,0.7353,0.211187,-1.49222,1.05978,0,1381
1382,7,-1.14984,-3.44701,-2.77178,-5.12534,0,1382
1383,7,-7.31625,4.08834,4.14889,-1.28735,0,1383
1384,7,2.62465,7.86774,-3.0172,5.31978,0,1384
1385,7,-1.77332,-2.96774,-0.675081,0.432392,0,1385
1386,7,-1.21197,-4.40677,2.61605,0.383244,0,1386
1387,7,-2.49573,-0.372621,-0.464966,0.771958,0,1387
1388,7,0.617401,1.2687,-0.610509,-0.584434,0,1388
1389,7,1.19056,0.933953,0.323331,-1.16715,0,1389
1390,7,-2.75231,2.6733,-8.22855,0.0495858,0,1390
1391,7,-2.68637,-2.60209,0.409146,-2.61895,0,1391
1392,7,2.81558,-4.56215,3.87617,-0.462647,0,1392
1393,7,-1.57655,3.83439,-0.178964,0.525496,0,1393
1394,7,-1.20544,1.49226,-0.152335,1.976,0,1394
1395,7,-0.0359289,-0.821935,-0.364512,-2.95218,0,1395
1396,7,0.183348,0.416172,-0.379823,2.20517,0,1396
1397,7,0.0636719,-1.65954,-2.43664,-1.22408,0,1397
1398,7,-4.34801,-2.02751,-2.10071,-3.1848,0,1398
1399,7,-5.93435,2.75084,-3.99445,0.225707,0,1399
1400,7,-2.39543,-0.331685,-0.987517,2.27074,0,1400
1401,7,3.31725,1.29445,2.98802,-2.24437,0,1401
1402,7,-0.323033,-0.651653,1.72226,-4.16588,0,1402
1403,7,0.554068,2.94472,-2.57899,1.02273,0,1403
1404,7,-0.694818,-1.67216,-1.23031,0.198896,0,1404
1405,7,2.64777,-2.48943,-0.0389043,-0.315787,0,1405
1406,7,10.5877,6.3529,7.27549,9.78083,0,1406
1407,7,0.610388,-1.85912,-0.413455,1.28778,0,1407
1408,7,-8.85994,3.54601,-3.21414,-6.17922,0,1408
1409,7,-4.05136,3.51496,1.51479,-2.01088,0,1409
1410,7,-0.9921,2.1086,3.15925,2.49716,0,1410
1411,7,-4.77364,0.907094,-0.722056,-0.337842,0,1411
1412,7,0.677159,-4.83115,2.96694,-4.76114,0,1412
1413,7,-0.243222,-3.50763,-0.0372271,0.592216,0,1413
1414,7,-12.2805,9.35679,-3.59544,-0.443635,0,1414
1415,7,6.5661,-6.83379,-2.22717,4.01497,0,1415
1416,7,-0.496276,-0.165881,-1.25318,4.31202,0,1416
1417,7,1.38262,2.70555,-1.58676,-0.965958,0,1417
1418,7,6.82636,-0.820458,0.426601,-3.37708,0,1418
1419,7,9.62944,1.11059,-3.01683,5.8369,0,1419
1420,7,3.13968,1.38338,1.77018,-0.333093,0,1420
1421,7,0.204845,-2.58367,-0.313535,-1.84774,0,1421
1422,7,-1.2393,-1.08186,-3.80801,-1.83318,0,1422
1423,7,7.99466,0.0770727,-2.8543,2.86526,0,1423
1424,7,6.06109,-1.92543,3.38678,-1.89429,0,1424
1425,7,-6.07622,0.58129,5.8732,-0.199634,0,1425
1426,7,-1.80186,4.48908,0.954727,0.74945,0,1426
1427,7,-0.979984,-1.67041,-2.7831,0.701887,0,1427
1428,7,5.09458,-1.03915,-0.200942,-2.16165,0,1428
1429,7,3.03128,-2.02996,-1.82264,-9.28145,0,1429
1430,7,4.60678,14.744,0.552038,-2.11136,0,1430
1431,7,-1.64051,13.7007,1.99646,3.09614,0,1431
1432,7,0.0116483,0.0606622,-0.807532,-3.8262,0,1432
1433,7,9.28387,1.69737,-5.85872,2.96498,0,1433
1434,7,1.99259,8.25384,-1.95134,-4.28179,0,1434
1435,7,3.69292,-9.2444,0.104792,1.14925,0,1435
1436,7,-3.38479,-2.65824,2.79663,-2.815,0,1436
1437,7,-0.756344,3.53162,-2.4128,1.71568,0,1437
1438,7,3.1119,-0.243717,6.01934,-2.89297,0,1438
1439,7,4.14369,-6.15496,8.16583,-6.14537,0,1439
1440,7,-0.344926,-3.22022,-1.70231,0.4681,0,1440
1441,7,2.09763,-0.241549,-2.00153,-0.562995,0,1441
1442,7,-1.16951,-0.356521,1.04555,-1.55056,0,1442
1443,7,-2.24675,2.23751,-2.29869,0.549386,0,1443
1444,7,2.30822,-0.889077,-0.00251424,-0.913806,0,1444
1445,7,1.68636,0.409905,2.00505,-1.48888,0,1445
1446,7,1.06558,-2.02767,-2.43485,2.85832,0,1446
1447,7,-3.15844,1.45779,1.44619,-0.100925,0,1447
1448,7,3.13391,-1.4036,2.82702,-0.0320327,0,1448
1449,7,1.5652,1.90412,0.165532,-1.38626,0,1449
1450,7,1.40739,-0.617923,-4.06343,4.03195,0,1450
1451,7,0.729491,-0.152752,-1.42926,0.676932,0,1451
1452,7,5.54146,-1.70432,-1.05125,0.459009,0,1452
1453,7,0.343051,-2.18617,-0.453474,-1.52319,0,1453
1454,7,-4.40134,-6.44769,0.893965,-9.54393,0,1454
1455,7,-4.72903,5.63634,-4.95518,1.06507,0,1455
1456,7,8.38173,-6.87666,-1.35199,-0.683068,0,1456
1457,7,-5.24532,-2.90582,4.89945,-5.55432,0,1457
1458,7,-2.74184,3.75029,0.0762987,-0.0109996,0,1458
1459,7,-2.87767,1.75213,-0.239484,1.11752,0,1459
1460,7,1.80472,-4.83593,-0.481874,0.355373,0,1460
1461,7,-0.993067,-2.94203,-6.03979,-3.11639,0,1461
1462,7,-13.7639,9.38225,-0.994934,13.0463,0,1462
1463,7,-1.74288,0.807411,0.0705186,-1.80396,0,1463
1464,7,-2.13231,2.45632,-5.43387,-5.02782,0,1464
1465,7,-0.664825,-0.764358,-1.87551,-2.91851,0,1465
1466,7,-1.03621,-1.15754,-2.85556,4.06552,0,1466
1467,7,-2.77588,3.55492,-0.901798,1.40822,0,1467
1468,7,-1.9654,0.694065,-3.42077,-0.279521,0,1468
1469,7,1.33647,-2.23309,0.421915,-1.33728,0,1469
1470,7,-5.38994,0.650678,0.203116,-1.32416,0,1470
1471,7,-0.385561,-3.26417,4.00897,7.84196,0,1471
1472,7,11.4211,3.0328,0.94506,5.07599,0,1472
1473,7,0.670245,1.5539,-0.020643,-0.373354,0,1473
1474,7,-4.11444,0.752768,1.11669,-2.29675,0,1474
1475,7,1.49796,0.495845,2.005,2.33784,0,1475
1476,7,3.5812,-1.785,0.62363,1.35964,0,1476
1477,7,0.0755263,-0.713928,-0.483895,-0.249408,0,1477
1478,7,12.8719,-18.3507,10.4129,0.414734,0,1478
1479,7,-4.03831,-4.50065,-0.578528,-7.56983,0,1479
1480,7,9.73732,-9.42461,1.744,2.16517,0,1480
1481,7,5.16159,0.822723,7.38579,-5.86941,0,1481
1482,7,1.60123,-4.96827,-2.21318,0.172017,0,1482
1483,7,4.23606,0.600508,1.65558,2.0405,0,1483
1484,7,-2.43702,1.94993,1.02539,-0.804166,0,1484
1485,7,-5.75545,-0.796635,-6.86691,-6.72496,0,1485
1486,7,11.8655,5.78546,-2.19965,1.17673,0,1486
1487,7,-1.40021,-6.90407,12.3738,4.12113,0,1487
1488,7,1.806,1.46048,-2.08928,-0.601815,0,1488
1489,7,12.4373,-1.08298,2.08216,-6.016,0,1489
1490,7,3.08814,-1.65756,-0.656304,-0.659901,0,1490
1491,7,-0.846044,3.31615,0.709345,2.53816,0,1491
1492,7,1.50736,-0.0570537,-0.536689,-1.77733,0,1492
1493,7,0.497696,-0.688852,2.8426,-0.989094,0,1493
1494,7,6.97512,-4.7447,5.84967,1.8841,0,1494
1495,7,-1.99709,-1.2831,-1.32166,-2.68001,0,1495
1496,7,-3.77585,2.04076,3.56757,-1.4849,0,1496
1497,7,9.08904,-1.01085,-3.21761,-1.96355,0,1497
1498,7,2.67471,-0.68289,-1.02049,0.541542,0,1498
1499,7,1.6082,2.83281,-1.09098,2.76688,0,1499
1500,7,-0.627291,-0.335537,-0.618336,0.568636,0,1500
1501,7,0.14058,1.01225,-1.62556,0.72487,0,1501
1502,7,-4.6551,10.9083,-3.69962,2.72955,0,1502
1503,7,1.03234,-4.42867,0.935632,2.44936,0,1503
1504,7,-1.85242,-5.00773,5.15894,-5.85906,0,1504
1505,7,2.73511,-1.19213,-5.38311,2.47372,0,1505
1506,7,-5.4121,4.37759,-3.7152,1.64166,0,1506
1507,7,0.845366,1.81678,0.503146,0.548738,0,1507
1508,7,0.920812,-3.78142,0.763338,-2.73537,0,1508
1509,7,-8.12589,-1.29178,-2.47564,0.495263,0,1509
1510,7,-5.59704,-3.76596,1.22771,0.804417,0,1510
1511,7,3.10529,-2.61964,-3.11645,-1.41588,0,1511
1512,7,4.48376,1.48189,-2.63276,1.86246,0,1512
1513,7,2.39034,2.71268,-0.172141,-1.283,0,1513
1514,7,-1.29078,-2.96646,1.2182,-0.713979,0,1514
1515,7,-1.87167,0.915443,2.77713,0.0487463,0,1515
1516,7,4.91011,2.71363,0.796472,2.98349,0,1516
1517,7,-0.618973,-1.26359,-0.123153,-3.0957,0,1517
1518,7,-0.82047,1.47294,5.47891,2.38117,0,1518
1519,7,-3.05256,0.787318,2.11729,-1.13354,0,1519
1520,7,-0.33171,4.02549,-1.03077,-8.04738,0,1520
1521,7,5.64583,0.00258521,-1.30848,-0.171057,0,1521
1522,7,1.81979,-0.968975,-2.72806,3.51387,0,1522
1523,7,-9.10757,0.26737,-3.78689,1.3175,0,1523
1524,7,0.448379,-1.24298,0.843402,-1.08973,0,1524
1525,7,5.38179,0.563609,-0.515758,-1.21253,0,1525
1526,7,4.54133,-0.125133,0.746561,1.70044,0,1526
1527,7,-11.4053,-1.75113,9.65576,0.622364,0,1527
1528,7,13.6671,-1.25627,-2.10834,-2.31483,0,1528
1529,7,-3.64442,0.768331,-0.145466,0.278905,0,1529
1530,7,3.00207,-0.0402627,-4.7047,-3.66949,0,1530
1531,7,0.0949232,-1.38155,0.682564,-2.59429,0,1531
1532,7,0.00876248,-0.736055,1.22681,1.13848,0,1532
1533,7,3.92396,-7.77396,4.68915,3.11016,0,1533
1534,7,-2.29402,6.43092,-0.249747,-1.40437,0,1534
